user_id,nickname,total_reviews,REVIEWER_INFO,BRAND_NAME,goods_name,option,REVIEW_DATE,REVIEW_RATING,REVIEW_ADDITIONAL_INFO,review_likes,REVIEW_CONTENT,PRODUCT_NAME,has_price_info,토너여부,브랜드여부
81a401e425757068358583e78923d62c,성ㅕㄴ,26,"combination / spring_warm / pores,moisture_control",독도토너,1025 독도 토너 200ml,NONE,2025-03-31,5,,0,좋은지는 잘 모르겠지만 순하고 기본템으로 좋은것같아요!!,라운드랩1025독도토너200ml,TRUE,Y,#N/A
93b6124dfe8a2796cb71b4c4b9a7c8ca,후비적후비,186,"oily / spring_warm / soothing,moisture_control,acne",독도토너,1025 독도 토너 200ml,NONE,2025-04-01,5,,0,항상 쓰던대로 큰 트러블 없이 진정이 잘 되어 무난템으로 굳,라운드랩1025독도토너200ml,TRUE,Y,#N/A
287a659d371b8c598faabd6c0be77c26,돖순,215,dry / summer_cool / soothing,독도토너,1025 독도 토너 200ml,NONE,2025-04-02,5,,1,용량에 비해 비싸지만 자극없이 물토너에 닦토 흡토로도 괜찮았어요 민감성인데 얼굴에 뭐나는거 없이 잘 사용중입니다,라운드랩1025독도토너200ml,TRUE,Y,#N/A
b91e1a73fb76d1dea12491b8022d5c0e,김멘둥,,oily / spring_warm / moisture_control,독도토너,1025 독도 토너 500ml(+독도 클렌저 40ml + 워터겔 마스크 1매 증정),none,2025-04-02,5,,0,피부가 순해지고 촉촉하니 최고의 스킨이에요 재구매할게요!,라운드랩1025독도토너500ml,TRUE,Y,#N/A
753500013e75b9205cfbf91019cbee6a,CclooverrR,103,"oily / summer_cool / acne,pores,moisture_control",독도토너,1025 독도 토너 200ml,NONE,2025-04-03,5,,0,물처럼 순하고 여러번 레이어드 해서 발라도 넘 좋아요!,라운드랩1025독도토너200ml,TRUE,Y,#N/A
23b502179499b22ea3ba6a50972e4818,구도필,,"combination / spring_warm / soothing,pores,brightening",독도토너,1025 독도 토너 200ml,NONE,2025-04-04,5,,0,맘에 들어요 배송도 빠르고 좋아요 잘쓸게요 감사합니다,라운드랩1025독도토너200ml,TRUE,Y,#N/A
004a03ff04ea49bc1f72a2870f0d533c,훈마눌,149,"combination / fall_warm / soothing,moisture_control,acne",독도토너,1025 독도 토너 200ml,NONE,2025-04-05,5,,0,이거 몇통째 쓰는지 모르겠네요 배송 감사합니다,라운드랩1025독도토너200ml,TRUE,Y,#N/A
3c4c305875450ffb69e9c41c44492aa0,jy4552,84,combination / spring_warm / soothing,독도토너,1025 독도 토너 200ml,NONE,2025-04-05,5,,0,순해서 예민할 때도 쓸 수 있는 토너입니다 좋아요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
e9c63eb51ffdffbd1f0805862d953ae2,고요한나,164,"oily / fall_warm / pores,brightening",독도토너,1025 독도 토너 200ml + 독도 로션 200ml,none,2025-04-06,5,,1,세 통째 쓰고 있습니다! 순해서 모든 피부 타입에 괜찮을 거 같네요,라운드랩1025독도토너200ml독도로션200ml,TRUE,Y,#N/A
24fb5b9bb9a908eb2c2d9cd5fdbed7dd,10성맥주,487,"oily / winter_cool / acne,pores,elasticity",독도토너,[2pack] 1025 독도 토너 리필 300ml,NONE,2025-04-06,5,,0,독도스킨이 제가 썼던 화장품 중에 제일 안정적인거 같아요 피부 예민해서 좀만 안 맞아도 막 올라오는데 이건 아니네요  한 달 넘게 사용했는데 자극 없고 냄새도 안 올라오고 가격대비 가성비 좋아요 꼭 사용하세요 ~,라운드랩1025독도토너리필300ml,FALSE,Y,#N/A
4786aa0a559896ff36e9c45a6856e699,느긋한검정후드,27,dry / summer_cool / soothing,독도토너,(사용안함) [파우치증정] 1025 독도 트래블 키트 4종 (토너+로션+선크림+클렌저),NONE,2025-04-08,5,,0,초등 5학년 아이가 쓸 화장품으로 선택했어요 로션과 선크림에 예민해서 안맞는건 두드러기가 올라오는 피부예요ㅠㅠ 샘플겸해서 여행용으로 사봤어요 3일차인 지금까지 트러블 없어요  순하고 좋다고 합니다,라운드랩1025독도트래블키트4종,FALSE,Y,#N/A
4786aa0a559896ff36e9c45a6856e699,느긋한검정후드,27,dry / summer_cool / soothing,독도토너,(사용안함) [파우치증정] 1025 독도 트래블 키트 4종 (토너+로션+선크림+클렌저),NONE,2025-04-08,5,,0,초등 5학년 아이가 쓸 화장품으로 선택했어요 로션과 선크림에 예민해서 안맞는건 두드러기가 올라오는 피부예요ㅠㅠ 샘플겸해서 여행용으로 사봤어요 3일차인 지금까지 트러블 없어요  순하고 좋다고 합니다,라운드랩1025독도트래블키트4종,FALSE,Y,#N/A
223b259765fbfcf58b388d0c0480c6a6,요즘대세케냐점퍼,52,"combination / spring_warm / soothing,moisture_control",독도토너,1025 독도 토너 200ml + 독도 로션 200ml,none,2025-04-08,5,,0,독도 폼클렌징부터 순해서 잘 쓰고 있어요 트러블 없어서 좋아요,라운드랩1025독도토너200ml독도로션200ml,TRUE,Y,#N/A
c905e721ce797ff0d9ab8f54df7423cf,tjwl,75,"dry / spring_warm / soothing,nutrition",독도토너,1025 독도 토너 200ml,NONE,2025-04-09,5,,0,자극없이 순해서 잘 맞아요 오랫동안 이것만 써요 좋아요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
3b6be83c4b03dab07f4203ef68c54e79,파션마니아,115,dry / summer_cool / elasticity,독도토너,1025 독도 토너 200ml,NONE,2025-04-09,5,,0,계속 쓰는 독도토너 제피부에 아주 잘맞아서 좋아요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
3b6be83c4b03dab07f4203ef68c54e79,파션마니아,115,dry / summer_cool / elasticity,독도토너,1025 독도 토너 200ml,NONE,2025-04-09,5,,0,계속 쓰는 독도토너 제피부에 아주 잘맞아서 좋아요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
ebbb5d7b738f041c90f4d39671459485,폼가이,431,"oily / summer_cool / moisture_control,soothing",독도토너,1025 독도 토너 200ml + 독도 로션 200ml,none,2025-04-09,4,,0,순하고 괜찮아요 세일하면 다시 사고 싶어요 굿입니다,라운드랩1025독도토너200ml독도로션200ml,TRUE,Y,#N/A
90701410598ddddd5178ec258d366d04,성숙한두바이빅백,,"oily / fall_warm / moisture_control,soothing",독도토너,1025 독도 토너 500ml(+독도 클렌저 40ml + 워터겔 마스크 1매 증정),none,2025-04-10,5,,0,대용량이라서 좋고 배송도 빠르고 자주 이용합니다,라운드랩1025독도토너500ml,TRUE,Y,#N/A
4657372b14e9c250e2ee0e7c3bea9bf2,양진1234,20,"oily / fall_warm / moisture_control,soothing",독도토너,1025 독도 토너 200ml,NONE,2025-04-11,5,,0,저렴하게 재구매 할 생각입니다 가볍고 호불호없이 바르기 좋을 거 같아요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
65744fa3a4e9cc28b2b60f837fc5e829,아원플래티넘,,oily / fall_warm / pores,독도토너,(사용안함) [파우치증정] 1025 독도 트래블 키트 4종 (토너+로션+선크림+클렌저),NONE,2025-04-11,5,,0,제품이 사용하기 편하고 핸드백에 쏙 들어가서 여러 번 사용할 것 같아요!,라운드랩1025독도트래블키트4종,FALSE,Y,#N/A
65744fa3a4e9cc28b2b60f837fc5e829,아원플래티넘,,oily / fall_warm / pores,독도토너,(사용안함) [파우치증정] 1025 독도 트래블 키트 4종 (토너+로션+선크림+클렌저),NONE,2025-04-11,5,,0,여행할 때 너무 유용해요! 파우치도 귀엽고 실용적이에요!,라운드랩1025독도트래블키트4종,FALSE,Y,#N/A
8de1f7dadb6bfd7d244d3c3b7acef4f0,ZHA5,105,"combination / summer_cool / soothing,elasticity,moisture_control",독도토너,1025 독도 토너 200ml,NONE,2025-04-12,5,,0,배송 빨라요! 순하고 무난하게 사용하기 좋은 토너입니당,라운드랩1025독도토너200ml,TRUE,Y,#N/A
c0a29ffdf4bb8dac59ca7366752d8411,명백한도쿄워킹화,1686,"oily / fall_warm / soothing,elasticity,nutrition",독도토너,1025 독도 토너 500ml(+독도 클렌저 40ml + 워터겔 마스크 1매 증정),none,2025-04-13,5,,0,피부가 촉촉해지는 느낌이에요! 사용 후 더욱 좋아서 재구매 예정입니다.,라운드랩1025독도토너500ml,TRUE,Y,#N/A
c0a29ffdf4bb8dac59ca7366752d8411,명백한도쿄워킹화,1686,"oily / fall_warm / acne,nutrition,moisture_control",독도토너,(사용안함) [파우치증정] 1025 독도 트래블 키트 4종 (토너+로션+선크림+클렌저),NONE,2025-04-13,5,,0,여행에 딱 좋은 제품이에요! 특히 클렌저가 피부에 잘 맞아서 리프레시 되네요.,라운드랩1025독도트래블키트4종,FALSE,Y,#N/A
c0a29ffdf4bb8dac59ca7366752d8411,명백한도쿄워킹화,1686,"oily / fall_warm / acne,nutrition,moisture_control",독도토너,(사용안함) [파우치증정] 1025 독도 트래블 키트 4종 (토너+로션+선크림+클렌저),NONE,2025-04-13,5,,0,여행 갈 때 챙기기 좋은 아이템이에요. 사용하기 간편하고 피부도 촉촉해져서 만족해요!,라운드랩1025독도트래블키트4종,FALSE,Y,#N/A
c0a29ffdf4bb8dac59ca7366752d8411,명백한도쿄워킹화,1686,"oily / fall_warm / acne,nutrition,moisture_control",독도토너,(사용안함) [파우치증정] 1025 독도 트래블 키트 4종 (토너+로션+선크림+클렌저),NONE,2025-04-13,5,,0,여행 가기 전에 테스트해봤는데 피부가 촉촉해져서 만족해요. 파우치도 귀여워서 좋습니다!,라운드랩1025독도트래블키트4종,FALSE,Y,#N/A
f2e11fe1b76e53181e5bee405d8c8d39,우디이V,319,combination / fall_warm / nutrition,독도토너,1025 독도 토너 400ml (+독도 크림 5ml 증정),NONE,2025-04-14,4,,0,꾸준히 잘 쓰고 있는 제품입니다. 금방 써서 이번엔 큰 용량으로 구매했어여,라운드랩1025독도토너400ml,FALSE,Y,#N/A
91db5e5110f5b6d2c2e88ef0dddc162c,감정없는라임빅백,54,combination / fall_warm / acne,독도토너,1025 독도 토너 200ml + 독도 로션 200ml,none,2025-04-14,5,,0,순하고 트러블없이 잘 사용중입니다. 만족합니다.,라운드랩1025독도토너200ml독도로션200ml,TRUE,Y,#N/A
52ab71f675d315f160109e79bc800c11,midn.d,331,combination / summer_cool / soothing,독도토너,1025 독도 토너 500ml + 독도 로션 200ml,none,2025-04-14,5,,1,순해서 너무 좋아요. 앞으로도 계속 이 제품 사용할거고 남자인 친구들에게 계속 추천하고 있어요,라운드랩1025독도토너500ml독도로션200ml,TRUE,Y,#N/A
52ab71f675d315f160109e79bc800c11,midn.d,331,combination / summer_cool / soothing,독도토너,1025 독도 토너 500ml + 독도 로션 200ml,none,2025-04-14,5,,1,몇번쨔 재구입인지 모르겠어요. 앞으로는 독도제품으로 고정으로 갑니다.,라운드랩1025독도토너500ml독도로션200ml,TRUE,Y,#N/A
95a5cbdba604f70e9166d109135f43fe,Cggv,46,combination / summer_cool / soothing,독도토너,1025 독도 토너 500ml + 로션 400ml,NONE,2025-04-15,5,,0,가성비도 좋고 잘 발려서 계속해서 사용하고 있어요 너무 좋습니다,라운드랩1025독도토너500ml로션400ml,TRUE,Y,#N/A
f77a56b273e4b59ceb2d74939beda830,건강한쿠바울코트,184,"sensitive / winter_cool / acne,moisture_control,pores",독도토너,1025 독도 토너 200ml,NONE,2025-04-16,5,,0,기본에 딱 집중한 수분 채워주기 좋은 순딩한 토너에요!,라운드랩1025독도토너200ml,TRUE,Y,#N/A
c3ef3100e0f5bb786c028bbdd0706179,잘 입고,243,"sensitive / spring_warm / acne,elasticity,soothing",독도토너,1025 독도 토너 200ml,NONE,2025-04-16,5,,0,용량 좀 큰걸 살 걸 그랬어요 매일 쓰니까 진짜 금방 쓰네요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
3cf4d8cac79074f0ea5b1245fac1b57d,숙련된프라하미니,264,"oily / summer_cool / soothing,moisture_control",독도토너,1025 독도 토너 500ml(+독도 클렌저 40ml + 워터겔 마스크 1매 증정),none,2025-04-17,5,,0,피부 예민한 사람이 여러 가지 바르는 것보다 한 가지 바르는 게 좋다고 하더라구요 저는 이제품만 건조 할 때 여러겹 바르고 안 건조 할 때 한 겹만 바릅니다.너무 좋아요!!,라운드랩1025독도토너500ml,TRUE,Y,#N/A
3cf4d8cac79074f0ea5b1245fac1b57d,숙련된프라하미니,264,"combination / fall_warm / soothing,pores",독도토너,1025 독도 토너 500ml(+독도 클렌저 40ml + 워터겔 마스크 1매 증정),none,2025-04-17,5,,0,개복치중 최고의 개복치인데 이 토너는 얼굴 전체에 막 발라도 여드름도 안 나고 너무 좋아요!! 벌써 1년 넘게 사용중인데 평생탬 입니다 이렇게 순한제품 만들어 주셔서 감사합니다 트러블도 잘 나고 쉽게 붉어지고 정말 피부 때문에 스트레스 많이 받는데 피부가 트지도 않고 메이크업 안 뜨게 되어서 너무 좋아요! 겨울에는 이거 하나만 여러겹 바르고 여름에는 한 겹만 바르고 있어요 예민한 수부지분들에게 추천입니다,라운드랩1025독도토너500ml,TRUE,Y,#N/A
c0d1ba646d07b5132ff61bb6e640f267,koolyliat,342,"combination / winter_cool / brightening,elasticity,soothing",독도토너,1025 독도 토너 200ml,NONE,2025-04-18,5,,0,가성비 좋게 잘 쓰고 있어요 만족합니다 추천합니다,라운드랩1025독도토너200ml,TRUE,Y,#N/A
adf160574aabff473769f4ebf42d8803,imi,232,"dry / winter_cool / soothing,elasticity",독도토너,1025 독도 토너 200ml,NONE,2025-04-20,5,,0,자극 없이 각질 제거하는 데 좋아요. 세안 후 솜에 적셔 얼굴 닦는 데 쓰고 있어요.,라운드랩1025독도토너200ml,TRUE,Y,#N/A
2f396d7f58a2992f011e665d8d804637,아기곰둥,,"combination / fall_warm / soothing,pores,acne",독도토너,1025 독도 토너 500ml(+독도 클렌저 40ml + 워터겔 마스크 1매 증정),none,2025-04-21,5,,0,피부 자극 별로없어서 좋습니다 마스크팩 하기전애 발라요,라운드랩1025독도토너500ml,TRUE,Y,#N/A
3c4c305875450ffb69e9c41c44492aa0,jy4552,84,"combination / spring_warm / soothing,elasticity,moisture_control",독도토너,1025 독도 토너 200ml,NONE,2025-04-22,5,,0,피부 뒤집혔을 때 토너팩해주니까 진정이 잘돼서 좋았습니다,라운드랩1025독도토너200ml,TRUE,Y,#N/A
aa76840f9d11364c119a4539ee2cdf17,냥냐오옹,86,"combination / spring_warm / soothing,pores,moisture_control",독도토너,1025 독도 토너 200ml,NONE,2025-04-25,5,,0,촉촉하면서 끈적이지 않고 좋아요! 자극없이 순하게 수분 충전해줍니당,라운드랩1025독도토너200ml,TRUE,Y,#N/A
aa76840f9d11364c119a4539ee2cdf17,냥냐오옹,86,"combination / spring_warm / soothing,moisture_control,pores",독도토너,1025 독도 토너 200ml,NONE,2025-04-25,5,,0,순하고 무난하고 촉촉하고 좋습니다! 자극없이 쓰기 괜찮아요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
3e6c8d96039a2b1fdb103128feb5c842,냉동블루베rㅣ,176,dry / fall_warm / soothing,독도토너,1025 독도 토너 200ml,NONE,2025-04-25,5,,0,재활용이 간편하고 가격도 좋아서 항상 애용하고 잇어요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
14cb05d03dd5fca1a58c7d6b6f45aeef,Gooooooddd,185,"oily / spring_warm / acne,moisture_control",독도토너,1025 독도 토너 200ml,NONE,2025-04-28,5,,0,촉촉하고 순해서 좋습니당 다 쓰고 큰걸로 사려구요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
14cb05d03dd5fca1a58c7d6b6f45aeef,Gooooooddd,185,"combination / summer_cool / soothing,pores,brightening",독도토너,1025 독도 토너 200ml,NONE,2025-04-28,5,,0,촉촉하고 좋아요 지성피부에 추천합니다 순한 것 같아요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
f69c9a6e8078cb8d2e110370e6e91a72,밍니시,141,"dry / summer_cool / moisture_control,soothing",독도토너,1025 독도 토너 200ml,NONE,2025-04-29,5,,0,순하고 막 쓰기 편한거 같아요! 디자인도 귀여워요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
83b5af9fc7675ba3a3c5a36f51033aea,깜짱ㅋ,23,"sensitive / spring_warm / acne,pores,soothing",독도토너,1025 독도 토너 200ml,NONE,2025-05-01,5,,0,항상 잘 쓰고있습니다 순하고 촉촉해서 사계절 내내 잘 쓰고있어요!!,라운드랩1025독도토너200ml,TRUE,Y,#N/A
3f4903cbfe39a23b62dc7fb188ffd484,시크한리버풀키링,96,dry / fall_warm / acne,독도토너,1025 독도 토너 200ml,NONE,2025-05-02,5,,0,토너가 가격도 합리적이고 인기많은 이유를 알꺼같아요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
23b502179499b22ea3ba6a50972e4818,구도필,,"oily / spring_warm / pores,soothing,brightening",독도토너,1025 독도 토너 200ml,NONE,2025-05-06,5,,0,좋아요 배송도 빠르고 맘에 들어요 감사합니다 잘쓸게요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
01069478b7d7c9f11ab7815d0fb580f6,내가돈이어딨오,216,dry / summer_cool / soothing,독도토너,1025 독도 토너 200ml,NONE,2025-05-07,5,,0,무난해서 좋아요 가격도 괜찮고 성분도 괜찮고 좋아요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
8bd19c097ac1bd306127c931ad849ab4,적립금좋앙,,"oily / summer_cool / pores,soothing,acne",독도토너,1025 독도 토너 500ml(+독도 클렌저 40ml + 워터겔 마스크 1매 증정),none,2025-05-09,5,,0,항상잘쓰고있어요 대용량이라 넉넉하고 기초바르기전에 쓰기 딱조아요,라운드랩1025독도토너500ml,TRUE,Y,#N/A
74f3a9207ce985c0fcc1d5c457d22578,예스평창,272,combination / spring_warm / soothing,독도토너,1025 독도 토너 200ml,NONE,2025-05-11,5,,0,민감성 피부에 나름 괜찮아요. 촉촉해서 잘 사용 중입니다,라운드랩1025독도토너200ml,TRUE,Y,#N/A
004a03ff04ea49bc1f72a2870f0d533c,훈마눌,149,"combination / fall_warm / soothing,moisture_control,acne",독도토너,1025 독도 토너 200ml,NONE,2025-05-12,5,,0,항상 사용하는거라 또 구매했어요 무신사 배송 좋아요 잘 쓸게요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
5f039510cd9026472c90612375099797,예술적인그린착장,40,"combination / winter_cool / moisture_control,elasticity",독도토너,1025 독도 토너 200ml,NONE,2025-05-12,5,,0,촉촉하고 순해서 데일리템으로 좋아요 끈적이지 않아서 여러번발라도 좋으네요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
287a659d371b8c598faabd6c0be77c26,돖순,215,dry / summer_cool / soothing,독도토너,1025 독도 토너 200ml,NONE,2025-05-12,5,,1,물토너라 닦토로 사용해요 금방 쓰지만 순하고 자극없어서 재구매할거같아요 특별히 좋다 이런건 잘모르겠어요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
9c7cf35d817b2a5a885ee29fddacc5e8,0._.521,256,"combination / fall_warm / soothing,nutrition,elasticity",독도토너,1025 독도 토너 200ml + 독도 로션 200ml,none,2025-05-13,4,,0,사용 전이라 모르겠어요 좋으면 재구매 할게요 수고하세요. !,라운드랩1025독도토너200ml독도로션200ml,TRUE,Y,#N/A
004a03ff04ea49bc1f72a2870f0d533c,훈마눌,149,"combination / fall_warm / soothing,moisture_control,acne",독도토너,1025 독도 토너 200ml,NONE,2025-05-18,5,,0,항상 무난하게 잘 사용해서 재구매하는거같아요 무신사 배송 너무 좋아요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
ee896b1c171e670858ef21ef16419e76,아침에사과,88,"dry / fall_warm / soothing,acne,moisture_control",독도토너,1025 독도 토너 200ml,NONE,2025-05-18,5,,0,독도 토너는 워낙 유명해서 궁금했어요 날이 더워져서 토너 구입할려고 찾아보다 구매해봤어요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
66c2cc55ef9d6e6a15f2055b15b67416,Pkoy,,"oily / winter_cool / soothing,pores,nutrition",독도토너,1025 독도 토너 500ml + 로션 400ml,NONE,2025-05-18,5,,1,"기존에도 잘 쓰고 있던 제품인 독도 토너와 로션을 체험단으로 제품을 받게되어 후기를 작성하였습니다. 기초 스킨케어 원하시는 분들 중 무난한 제품을 찾으시는 분들은 독도 토너/스킨 강력하게 추천드립니다.  수부지 기준으로 보습감이 너무 가볍지도, 무겁지도 않은 편인 독도 토너와 수분감이 너무 빠르게 날아가지 않도록 잡아주는 느낌의 독도 로션의 조합이 정말 큰 만족감을 주는것 같습니다.  특히 독도 토너가 정말 좋은점이, 여름에는 너무 무거운 제품을 자르면 기름이 올라오거나 답답한 느낌이 있는데, 이 제품은 그런 점이 없어 가장 만족스럽습니다.  이 제품의 경우는 대용량이라서 가격 측면에서도 좀 더 메리트가 있는것 같습니다.",라운드랩1025독도토너500ml로션400ml,TRUE,Y,#N/A
2a05ab8508fc753e1dfb7bf4a705fb00,안난이,149,"combination / fall_warm / pores,brightening,elasticity",독도토너,1025 독도 토너 200ml + 독도 로션 200ml,none,2025-05-19,5,,0,재구매 했어요 개인적으로 무향이라 더 만족해요 다 쓰면 또 구매 할 듯!,라운드랩1025독도토너200ml독도로션200ml,TRUE,Y,#N/A
6bef7a3067f5ffacc0f7fffaaf3d13ae,secret78,114,"oily / fall_warm / soothing,pores,acne",독도토너,1025 독도 토너 200ml,NONE,2025-05-21,4,,0,마무리감이 살짝 찐득함이 잇기는 하지만 넘 좋습니다,라운드랩1025독도토너200ml,TRUE,Y,#N/A
a45d0ca5dbffcc233eb32b46cadfb84f,둡ㄷ,173,combination / fall_warm / soothing,독도토너,1025 독도 토너 500ml(+독도 클렌저 40ml + 워터겔 마스크 1매 증정),none,2025-05-21,5,,0,대용량이라 여러번 막 바르기 좋습니다. 사은품으로 준 클렌저도 여행 시 유용해요,라운드랩1025독도토너500ml,TRUE,Y,#N/A
c976e98c566c71ff4b06efb8cb178f0b,잠오니,270,"dry / summer_cool / nutrition,soothing,brightening",독도토너,1025 독도 토너 200ml,NONE,2025-05-22,5,,0,자작토너만 쓰다가 독도토너는 처음 써보는데 무난하고 자극이 없어 좋아요~,라운드랩1025독도토너200ml,TRUE,Y,#N/A
2260ee78e245d047d67e344bab829b36,무신사기둥주인,1071,"combination / winter_cool / acne,moisture_control",독도토너,1025 독도 토너 500ml + 로션 400ml,NONE,2025-05-22,4,,0,"독도 토너와 로션은 제가 7년 넘게 사용 중인 제품들입니다!  지성피부에 속건조가 있어 유분이 많은 제품을 사용하면 샤워 후 한 두 시간만 지나도 기름이 흐르는 느낌이 날 정도의 유분이 많은 편입니다ㅠㅠ 그래서 최대한 유분이 적으며 수분이 많은 제품을 찾다가 독도에 정착하게 되었습니다ㅎㅎ  무향에 매우 순한 제품이라 특별히 건조함을 느끼는 분이 아니라면 남녀노소 누구나 부담없이, 실패 없이 사용하기에 너무 좋습니다!!  다만, 위에서 언급했듯이 저처럼 속건조가 있으신 분들은 몇 시간에 한 번씩 덧발라 주셔야 촉촉함을 계속 유지할 수 있습니다! 유분이 적은 탓인지 고런 아쉬움은 조금 있습니다ㅠㅠ  저처럼 유별난 피부가 아니라 평범한 피부 타입이신분들은 무난히 사용하기에 딱 좋습니다!",라운드랩1025독도토너500ml로션400ml,TRUE,Y,#N/A
965c78d1e7d414df1c99bdf95f037b48,배송오면조켄네,36,"combination / spring_warm / soothing,pores,moisture_control",독도토너,1025 독도 토너 200ml,NONE,2025-05-23,5,,0,이거ㅠㅠ 진짜 좋고 토너패드 귀찮아서 샀는네 좋은거 같습니다!!,라운드랩1025독도토너200ml,TRUE,Y,#N/A
14cb05d03dd5fca1a58c7d6b6f45aeef,Gooooooddd,185,oily / spring_warm / soothing,독도토너,1025 독도 토너 200ml,NONE,2025-05-24,5,,0,건조하지도 않고 촉촉하고 좋습니다 잘 쓰고 있어요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
590acfbd104ef44c0ce4d7f4161bc329,조하눈,284,combination / summer_cool / soothing,독도토너,1025 독도 토너 200ml,NONE,2025-05-24,5,,0,독도 토너 무신사에서 저렴하게 살 수 있어 좋아요!,라운드랩1025독도토너200ml,TRUE,Y,#N/A
de373b5c87ec94cb52b6d23814bc876f,aabbddc,1234,"dry / fall_warm / soothing,nutrition,elasticity",독도토너,1025 독도 토너 200ml + 독도 로션 200ml,none,2025-05-24,5,,0,제품도 너무 좋고 가성비 좋게 잘 구매했어요 너무 만족합니다,라운드랩1025독도토너200ml독도로션200ml,TRUE,Y,#N/A
2a05ab8508fc753e1dfb7bf4a705fb00,안난이,149,"combination / fall_warm / pores,brightening,elasticity",독도토너,1025 독도 토너 200ml + 독도 로션 200ml,none,2025-05-25,5,,0,만족합니다 재구매 했어요  개인적으로 무향이라 좋아요,라운드랩1025독도토너200ml독도로션200ml,TRUE,Y,#N/A
3c4c305875450ffb69e9c41c44492aa0,jy4552,84,"combination / spring_warm / soothing,moisture_control,elasticity",독도토너,1025 독도 토너 500ml(+독도 클렌저 40ml + 워터겔 마스크 1매 증정),none,2025-05-26,5,,0,순해서 민감성인 제 피부에 잘 맞아요 토너팩으로 잘 쓰고 있어요,라운드랩1025독도토너500ml,TRUE,Y,#N/A
58092b120df5baae31e1afc01587c11a,부대생,644,"combination / fall_warm / soothing,pores",독도토너,1025 독도 토너 500ml + 독도 로션 200ml,none,2025-05-26,5,,0,라운드랩 독도토너로션 추천합니다 재구매했어요,라운드랩1025독도토너500ml독도로션200ml,TRUE,Y,#N/A
58092b120df5baae31e1afc01587c11a,부대생,644,"combination / fall_warm / soothing,nutrition,pores",독도토너,1025 독도 토너 500ml + 독도 로션 200ml,none,2025-05-26,5,,0,독도토너 로션 순하고 사용하기 좋아서 재구매했어요,라운드랩1025독도토너500ml독도로션200ml,TRUE,Y,#N/A
56d26a922eb3fa36c3bc4e0438be1709,고구마피자팥,,combination / winter_cool / pores,독도토너,1025 독도 토너 500ml + 로션 400ml,NONE,2025-05-26,5,,0,"라운드랩 독도 라인은 제가 벌써 5년 넘게 꾸준히 사용하고 있는 인생템이에요. 이번에 무신사 체험단에 당첨되어 이렇게 다시 한번 사용해보게 되었는데, 역시나 변함없이 좋네요.  우선 토너는 정말 가볍고 순한 사용감이 가장 큰 장점이에요. 워터 타입이라 피부에 바를 때 몇 번 덧발라줘야 할 정도로 가볍지만, 그만큼 자극이 거의 없어서 민감한 피부에도 편안하게 사용할 수 있어요. 용량도 커서 여러번 바르기에 부담이 없답니다!!  로션은 역시나 순하고, 흡수가 정말 빠릅니다. 끈적임 없이 스며들어서 여름철에도 부담 없이 사용할 수 있을 정도예요. 펌프형 용기라 위생적이고 사용도 편리해서 데일리로 쓰기에 딱 좋습니다.  전반적으로 라운드랩 독도 토너와 로션은 가볍고 순한 제품을 찾는 분들께 추천하고 싶어요. 오랫동안 써왔던 제품이지만, 이번 체험단을 통해 다시 한 번 이 제품의 매력을 느꼈습니다!",라운드랩1025독도토너500ml로션400ml,TRUE,Y,#N/A
066ac9bb86ca64c9b12ef4adadf5ad1d,dlhehehi,153,"combination / spring_warm / pores,moisture_control",독도토너,1025 독도 토너 200ml,NONE,2025-05-27,5,,0,무난템인거 같길래 하나 구매해봤어요! 괜찮은 제품 같아요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
c9dc3547dec872a7303ac3efac6b13af,뭐사야하나,155,"combination / winter_cool / soothing,acne,moisture_control",독도토너,1025 독도 토너 200ml,NONE,2025-05-28,5,,0,항상 믿고 사용하는 제품입니다 이번에만 몇리터째 구매하는지 모르겠네요 제 피부에 너무 잘맞아요,라운드랩1025독도토너200ml,TRUE,Y,#N/A
c699bffabf783cb3ba4e20dac9d8667f,2009aa,71,"sensitive / fall_warm / soothing,acne,moisture_control",독도토너,1025 독도 토너 200ml,NONE,2025-05-29,5,,0,자극없고 데일리로 무난하게 쓰기 좋은 기본 토너,라운드랩1025독도토너200ml,TRUE,Y,#N/A
