review_id,star_filter,rating,title,body,author,date_raw,verified_purchase,helpful
R1M14MI01WKWDU,five_star,5.0,my new favorite,I'm a face essence -mist- toner addict. I love layering them or misting them thru out the day. this is my first time trying this brand and toner. I love the ceramides & found it has helped my barrier & kept me moisturized & glowy. I'm over 40 now and I'll take all the help I can get. fantastic value for such a large bottle. I press it on my face in my skincare routine & have added it to a mist bottle for my purse. the winter is harsh on my skin and I noticed a quick difference using this.,gibbie,Reviewed in the United States on 4 April 2024,True,
R1SR91MJL3HBNF,five_star,5.0,Perfect 👍🏻,"Omggggg 🙀🙀🙀🙀 Amazing product, I love it 😽😽😽😽",Harry OC14th99,Reviewed in the United States on 6 March 2024,True,
R3M9JX6SQBCAEN,five_star,5.0,Very nice toner,"Lovely slippery texture. A little thicker than water, but not as thick as some essences. It does have a pretty noticeable citrus scent, but I really like it and it fades as it dries; I usually avoid fragranced skincare due to a sensitive nose rather than sensitive skin. Dries down non-sticky and makes my oily skin look a little glowy, but not shiny or greasy. Feels mildly soothing.",Sarah C.,Reviewed in the United States on 15 December 2023,True,
R25HKL6OQ8N9EU,five_star,5.0,the best of korean skincare,i love how my skin looks like and feels like after using this toner!!!,simply amazing!!!!,Reviewed in Saudi Arabia on 1 December 2023,True,
R6V327G1WZPGO,five_star,5.0,Absolutely love,Totally love wonder mocchi and their face creams,Sasha V. Grant,Reviewed in the United States on 14 August 2023,True,
R8N507VDEJPAJ,five_star,5.0,I will always come back to this toner,"I've tried many toners in my lifetime because I love experimenting with Korean skincare, but I always find myself coming back to this one. Because there are so many things I love about it, I'll list it in bullet point form!
- The scent is lovely but also not too powerful, it smells almost like earl-grey with a soft citrus undertone
- Packed with ceramides and is therefore very moisturizing
- Milky texture that absorbs quickly and doesn't feel sticky at all

I literally love everything about this product, and the big size is most definitely a bonus. This is my second bottle already and each one has lasted me for while. It's so worth every penny. I always feel like my skin is happy after using this product, and it has a glow to it whenever I apply it. I usually use it right before my face cream, and I can tell that it boosts the moisture of my skin.",Livvy,Reviewed in the United States on 18 July 2023,True,
R270JMH1WGXMV5,five_star,5.0,Absolutely love it,"Bottle is huge, toner is great, very light smell. Moisturizing perfectly, this is my second one.",NatKa,Reviewed in the United States on 22 June 2023,True,
R2DH0J6V37DDLG,five_star,5.0,lovely,this is great stuff. it leaves my face hydrated and glowing. i personally am not sensitive to any fragrance but this does contain lemon oil which might be rough on other’s faces so be cautious of that. for the price and the results you really can’t beat it,hailey,Reviewed in the United States on 21 June 2023,True,
R18IUCL5YJQ3SZ,five_star,5.0,Nice product,Nice toner. I do actually really like it.,Karolina,Reviewed in the United Kingdom on 15 April 2026,True,
R3ARXEDXNDYUQX,five_star,5.0,Star product,"ChatGPT recommended this Toner to help heal my barrier and it's yet to have any negative effects. If I react, I will update this",Tee,Reviewed in the United Kingdom on 27 December 2025,True,
R21VQABH6U5PA4,five_star,5.0,Toner,"Sehr zufrieden, große Menge und hinterlässt einen erfrischten Teint.",Amazon Kunde,Reviewed in Germany on 22 May 2026,True,
RJFJ0QTGYCAAR,five_star,5.0,Toner calmante para la piel,"Producto entregado en tiempo y en buenas condiciones.
Es un toner líquido, yo lo aplico con las manos después de la doble limpieza y antes del serum.
En mi caso se absorbe muy rápido sin dejar sensación grasosa.
No irrita.",Harumi,Reviewed in Mexico on 2 May 2026,True,
R60S00EYH2JME,five_star,5.0,Amazing!!,10/10 definitely recommend this toner it’s amazing!!!,nana,Reviewed in the United States on 2 May 2026,True,
R4L9PFSY1Y2HW,five_star,5.0,TONYMOLY CERAMIDE TONER,"Me encantó este tónico. Es súper ligero, hidrata al instante y deja la piel fresca y suave sin sensación pegajosa. Perfecto para usar mañana y noche.",Raquel Hernández,Reviewed in the United States on 22 April 2026,True,
R13STBIZV4R1T,five_star,5.0,Bester Toner!,"Ich liebe diesen Toner. Milchige Konsistenz, frischer Duft, strahlende Haut! Ich habe bereits zwei neue Flaschen nachgekauft. Wie wieder ohne.",Svenja Seidel,Reviewed in Germany on 19 April 2026,True,
R31GDC74VSD4CL,five_star,5.0,Klare Kaufempfehlung,"Ein herrlich erfrischender und pflegender Toner, den ich vorzugsweise über dem Make up auftrage.",email,Reviewed in Germany on 9 April 2026,True,
RM8CL6F964C7Z,five_star,5.0,WOW ! Der weltbeste Toner,"WOW !!
Das ist wirklich ein mega Toner. Wer trockene Haut hat so wie ich, der braucht unbedingt diesen Toner. Einfach 1-2 Schichten sanft in die Haut einklopfen. Viele machen ja den Fehler und reiben es mit einem Wattepad über das Gesicht. In der Korean skincare wird es aber sanft eingeklopft. Kleiner Tipp wer morgens leicht geschwollene, knittrige Stellen unter den Augen hat : tränke ein wattepad mit dem Toner, halbieren es (vorher am besten noch 5 Minuten in den Kühlschrank legen) und dann unter die Augenpartie legen. Einfach genial",Kati,Reviewed in Germany on 24 March 2026,True,
R19FQ6QDWUZ21E,five_star,5.0,Truly “wonder” flu!,"After using this for a week, I ran to review this product! It is freaking amazing! Creamy, milky and so moisturizing and nourishing… all at a fabulous price! I am so glad I found this product and have added it to my skin care routine, because it really does impart glass skin",Alexandra Neelin,Reviewed in the United States on 16 October 2025,True,
R18ZCKT13KMJQ9,five_star,5.0,Best Skincare Product EVER,"My favorite skincare product. My complexion consistently looks clear, glowing, and healthy. I use this after every wash. A little goes a long way- the price is incredible for the amount you get and the quality of the product. My skin looks 15 years younger after using Wonder for a year.",sbz,Reviewed in the United States on 2 February 2025,True,
R15B2B3CPX3XXR,five_star,5.0,My all time fave,"I absolutely loved the scent, it’s milky with citrusy undertones. The bottle is a great size for its price and it lasts a while and does an amazing job making your skin smooth and soft.",Memory,Reviewed in the United States on 17 December 2022,True,
R1VU0MFTFPTZ00,five_star,5.0,Love love love!,This is by far the best toner that I have ever used on my face. It actually feels like my skin is drinking water. It is not sticky and feels so refreshing. I have actually noticed an improvement in my skin since using this product. The price is great and a bottle lasts for a long time.,lynda kosnik,Reviewed in the United States on 14 July 2022,True,
R193OG1AMVDIOO,five_star,5.0,Great cleanser and reasonably priced,"I’ve tried a lot of toners and this by far is the best. It feels smooth and cleansing as I put it on unlike others that sting and leave a sensation afterwards. It’s great for after bathing, prior to putting on my lotion and etc. Also great for refreshing your face later in the day. I will definitely be buying this product again. Additionally the price is reasonable compared to all others I’ve tried.",Celinda Weir,Reviewed in the United States on 8 April 2021,True,
R35V0Y5QZBV49K,five_star,5.0,Worth the price,"Huge bottle, You get so much for your money!",Jason Nhan,Reviewed in the United States on 19 January 2021,True,
R1G6CY40T1J7D3,five_star,5.0,Lovely!,"Smells great, like sweet, fresh limes. Great price, makes my skin smooth and happy. It’s gentle and just so wonderful. Love this and feel like finally I found my toner!",nicole,Reviewed in the United States on 18 December 2020,True,
R2FV18AIXTP4RF,five_star,5.0,HYDRATING Toner,"HYDRATION is key! I bought this toner because I felt that I had a damaged skin barrier and wanted to restore my skin. I have oily dehydrated skin at the moment, and no amount of moisturizer will keep my oils at bay. I was looking for a hydrating toner that contained Ceramides or Panthenol. This toner not only checked those boxes but also contains Hyaluronic acid (hydration) and Centella Asiatica (soothing effect)! I also like how the ingredient list is not excessively long compared to other formulas.

I have some rosacea spots on my skin and this toner did not sting my cheeks at all, but left my skin plump and hydrated! When I moved my facial muscles, I used to feel a tightness in my skin despite my skin being oily. After using this toner, I no longer feel the tightness in my skin and see less oil production. (I've also been using Krave Beauty products with this, just FYI.) I use the toner in the AM and PM and put 3-4 layers of the toner each time to rescue my skin barrier.

Knowing TonyMoly's brand for a few years now, its cute packaging made me skeptical that this toner would do ""wonders"". Yet lo and behold, I can see this toner being a staple for a while. I live in a desert area near the beach, and this toner has provided me with great hydration. I also see this toner being effective in the winter months when my skin gets even drier. Also, the price point for 500 mL is such a great steal in my opinion!

There is a slight scent, but I really enjoy the fresh, citrus/lemon scent and the smell dissipates quickly. I usually avoid heavily fragranced products, but I had no problems with the scent of this toner. The toner is milky and viscous, but the formula is runny like a liquid and adds to the hydration component this toner offers. Since I currently apply 3-4 layers of this toner at a time due to my damaged skin barrier, I can't say that this toner will sink into your skin immediately after one layer. However, it has helped all my other skincare products absorb better.

When I initially bought it off Amazon, I was skeptical that this toner was not really from TonyMoly. Being the excessive person that I am, I bought this same toner from the official TonyMoly USA site and it's the same packaging as the Amazon one. (Too lazy to post pictures). Take it or leave it, this product is authentic folks!

9/10 recommend this toner if you are looking for hydration with some great ingredients and affordable price point! I think I love the fact that I happened to stumble upon this toner and was surprised by how great it is. I like it so much I secretly don't want other people to know about it.",Amazon Customer,Reviewed in the United States on 9 July 2020,True,
RCRDPW693U6BC,five_star,5.0,As Expected Great,Great Product to use,Bishal,Reviewed in the United Kingdom on 15 January 2026,False,
R2J0ULO07YAA6C,five_star,5.0,Quality,Great product,Na,Reviewed in Germany on 9 March 2026,True,
R1C1LQFFP9XIFQ,five_star,5.0,nice and big,so far I like it a lot. Smell great and it is a very large bottle.,ggxie,Reviewed in Germany on 19 August 2025,True,
R1XFMK5MLO0P1,five_star,5.0,Sunburn lifesaver!,"I accidentally got sunburned on a recent camping trip. Pro tip: if you're using a product with DEET to repel mosquitoes, your SPF will not be effective! I don't normally burn (genetics and sunscreen use) so I didn't have any sunburn care stuff at home. What I did have is this giant bottle of toner. I applied it to everywhere that was burnt (thighs and top of feet) immediately after a shower, and I've been reapplying morning and evening for the last couple days. The heat went out of the burn after the first use. My skin is soft and it seems like I might only peel in a couple spots. Not only is this toner great for its intended use, it works well for after sun care too!",Rachel C.,Reviewed in the United States on 21 June 2025,True,
R13BYU1GTVN3FC,five_star,5.0,Use it as a DIY mask!!,"I found that soaking paper towels and putting the pieces on my face makes a great DIY sheet mask. So I might look crazy for like 20-30 minutes XD, but I swear when I take off my diy sheet mask with this toner
My skin literally feels and looks great— usually my acne/blemishes look less crazy and calm down

Has a cooling sensation— and there’s a super light fragrance maybe?! But doesn’t annoy me or cause any reactions so far.",OutriderJ,Reviewed in the United States on 31 January 2025,True,
R14561198J0T7S,five_star,5.0,Leave skin refreshing,"I been using it every night senseb I purchased it and I start to notice a differences on my skin, feel more clear and smooth. The product is not greasy. Vale for the money is a large bottle. You can tell how it clean your ski, leaving it more smooth. This toner is great!!",mbland,Reviewed in the United States on 29 July 2024,True,
RFP14I2M3WI8,five_star,5.0,Excellent,"A new favorite!
Will buy again and again!
Great product!",La Tasha Cook,Reviewed in the United States on 21 July 2024,True,
R16NQ3RIV6KDCJ,five_star,5.0,Great product,Not disappointed in any bit,Great product,Reviewed in the United States on 1 February 2024,True,
R1HVW8TMLFR4IK,five_star,5.0,Get it now,Great value for the amount you get. It makes my skin barrier healthy and strong. Moisturizing and plumping. Will work for sensitive skin too.,Happydreaming,Reviewed in the United States on 10 December 2023,True,
R12QMJJ2M0E1BU,five_star,5.0,Hydrating and soothing toner,"This toner feels so wonderful on the skin - after I cleanse, I apply this toner immediately to re-introduce hydration to my skin. It is very soothing and hydrating, and acts as a great delivery method for my serums. I have another bottle on deck!",Claire W.,Reviewed in the United States on 30 June 2023,True,
R6VO24463TK07,five_star,5.0,One of the best toners I have ever had.,This toner feels amazing on the skin and absorbs quickly. It is great for sensitive skin and smells great!,Carolyn S,Reviewed in the United States on 15 March 2023,True,
R28MAT7TXI3LLK,five_star,5.0,Great,Such an easy way to add ceramides into my skincare routine,Snaptastic,Reviewed in the United States on 31 July 2022,True,
R14UTNB8PI22DF,five_star,5.0,Great product,"I love this product, makes my skin look glowy! Def I Will buy it again.",Daniela Zavala,Reviewed in the United States on 1 July 2022,True,
R19EMTBJMOHKZG,five_star,5.0,Large bottle of my favorite toner!,"I love this toner so much! It’s a large bottle as well, so it will last a while. It’s a very moisturizing base without feeling sticky or heavy. After layering my skincare my skin looks great!",Lana,Reviewed in the United States on 28 April 2022,True,
R2UGW89L7ULYPA,five_star,5.0,Moisturizes well and gentle on sensitive skin,"As an Asian man with a slightly oily and very sensitive skin, I'm extremely cautious in trying out new products. I get skin irritation from shampoo, soap and alcohol-based skin products if not careful. I got this to replace the MUJI High Moisturizing Toner Water that has disappeared from the stores.

I'm happy to report that this toner is not only safe on my skin, but works great to keep my face moisturized. It has a very subtle citrus scent, which is refreshing but does not linger or irritate the skin later.

Appearance: White and cloudy
Scent: Subtle citrus smell
Quantity: 500ml / 17oz",HariB0y,Reviewed in the United States on 31 March 2022,True,
R1JPU0JV4RRFA,five_star,5.0,Hydration overload!,Love this toner. It is a great value so I use it all over my body. Very hydrating and soothing.,c.l,Reviewed in the United States on 27 February 2022,True,
R2C6NKND03WB2F,five_star,5.0,Great addition to my skin care.,"First and foremost, this is an authentic product. I integrated it in to my nightly routine: water bath, cleanser, mild exfoliate, toner, this item, serum, night moisturizer. I've found it had really helped in keeping my skin healthy looking and soft. I also use it during my morning routine just before I put my day moisturizer on. There's two ways to use it. I use a cotton pad to apply. There's a light, fruity scent that does not stay and as with most TonyMoly products, a little goes a long way. No break outs or rashes experienced. Definitely recommend.",M. Alexis Collins,Reviewed in the United States on 9 July 2021,True,
R1S6KX164482VZ,five_star,5.0,Great,Great product,Brittany,Reviewed in the United States on 17 September 2020,True,
R3GRTKN2VRFP8J,five_star,5.0,Super hydrating! But lightweight,"This product has changed my skin care routine! It’s so hydrating, but lightweight. Easily absorbs into the skin and acts as a great primer for the rest of my skincare to follow. My skin looks so glowy and plump after introducing this product into my routine. Plus the size is amazing! This will last me for a long time.",Stephany C,Reviewed in the United States on 26 August 2020,True,
R16788Z97FI5ES,five_star,5.0,Amazing moisturizing toner!,This toner is extremely hydrating and moisturizing ! It leaves my skin supple and glowing every time I use it. Great to layer with other products. Its like a glass of water for my skin. Love it! Recommend!,Julie Crosley,Reviewed in the United States on 4 August 2020,True,
R1U2262SIWN9C4,five_star,5.0,Great.,Works great,Kindle Customer,Reviewed in the United States on 14 July 2020,True,
R2UH9GHDT7RN9Q,five_star,5.0,Great product and genuine (if sold and fulfilled by Amazon),"Like some of the other reviewers here, I also suspected that the product I received was a fake. The bottle says ""Mochi"" instead of ""Mocchi"" and has a slightly different description. However, I reached out to Tonymoly directly and they assured me that their storefront on Amazon is genuine (email attached), and that there was a recent change to the packaging of the product.",msanjim,Reviewed in the United States on 7 July 2020,True,
R1SGGKZOHC9C8Y,five_star,5.0,Now it's number one tonic for me,Just love it. Will order again. Great smooth moisturizer tonic. Perfect for sensitive skin 👌,Olivia,Reviewed in the United States on 1 April 2020,True,
RTKBGF9QNHRDP,five_star,5.0,This is what heaven smells like,Smells like heaven! Have used half a bottle and will def buy again!,Mez Kyte,Reviewed in the United Kingdom on 5 May 2026,True,
RKIG7DNLE7Y8D,five_star,5.0,Beautiful skin,"I really like this tonic, it leaves my skin very beautiful",Kimberly Velez,Reviewed in the United States on 15 March 2026,True,
R3W3PDVP7YW2V9,five_star,5.0,My favorite ceramide toner,"My absolute favorite toner. I have tried other ceramide toners but I like this one for the texture, smell and how my face feels after.",V,Reviewed in the United States on 5 March 2026,True,
RXS0Z4RD0SKBK,five_star,5.0,My fave toner,"I’ve been using this toner forever now and I can’t tell you how many times I’ve repurchased. It’s very moisturizing and doesn’t feel like it’s stripping my skin when applying it. It has a very faint smell to it, but it’s not overpowering and doesn’t irritate my skin. It has become a staple in my skin care routine and I recommend it to everyone I know!",Savannah,Reviewed in the United States on 22 July 2025,True,
R1E6SCZIZCJLIU,five_star,5.0,My go-to toner,"This toner greatly improved the appearance of my skin. It does not reduce breakouts, but it greatly reduced redness and irritation. It gives you bouncy mochi-like skin as advertised.",Carolina,Reviewed in the United States on 26 January 2025,True,
RE9Z3GA6J9GQ5,five_star,5.0,Healed my skin in less than a week,"The lower half of my face had been flaking off for a little over a month by the time I finally decided to try this. Got the package on Friday night, and by the same time on Sunday, my skin was moisturized, bouncy, and glowing. It also smells like Froot Loops, so that's a bonus.",Caffeine Free Coke Zero,Reviewed in the United States on 3 March 2024,True,
RMJZAZ9M6PJC3,five_star,5.0,I really like it!,"I was in search of an inexpensive yet effective toner, and found this one from TONYMOLY. I'm impressed with how moisturized my skin feels after using, especially paired with snail mucin!. The consistency is thicker than water, but absorbs really well, and I don't notice a smell.",K. M. Brooks,Reviewed in the United States on 20 February 2024,True,
R37WIDI2B11M7W,five_star,5.0,MUST BUY!!!,This toner is the best!! Immediate hydration after applying skin looking like glass definitely will be re-purchasing!!,yazmine,Reviewed in the United States on 14 July 2023,True,
R1FZYLVEQ4GCFN,five_star,5.0,A little bit goes a long way,This product works wonders if you apply it to your face with your hands and not soak a cottonball like the directions want. One whole bottle will last a long while.,Shannon,Reviewed in the United States on 7 April 2023,True,
R2JTRZIL3DSEQW,five_star,5.0,Ceramide,"First of all, it lasts like 18 months if not more. It’s incredibly calming and leaves your skin silky. Super gentle but also a nice way to prime skin for makeup primer.",GCS18,Reviewed in the United States on 16 March 2023,True,
R3CZRFY5ET4NZX,five_star,5.0,banger product. absolutely baller,this stuff goes crazy. doesn’t irritate my sensitive skin or my sensory issues!!! i look in the mirror and poke my cheeks throughout the day idk i look cute and skin looks bouncy n glowy ☺️ i wish they would make a trial size though like i can’t take her anywhere she’s bigger than my water bottle 😭,Skymelon,Reviewed in the United States on 13 March 2023,True,
R1EI7PDVBHHYWF,five_star,5.0,Holy grail product right here,IT WORKS!!! Like pretty much instantly…first time I’ve ever had skin this hydrated and bouncy,Chloola,Reviewed in the United States on 30 November 2022,True,
R3XXQS87YE879,five_star,5.0,True Love ❤️,"I love this toner, so moisturizing and smells kinda like fruit loops to me. I love it",Kvngnia,Reviewed in the United States on 3 May 2022,True,
R1C6PRBU2M6TC1,five_star,5.0,It kinda smells like fruit loops but I love that. Best toner I've had.,This product helped even out my skin tone and calm my acne down by focusing on moisture.,Kendra,Reviewed in the United States on 7 November 2021,True,
R3F1WHQGFF6TUG,five_star,5.0,"I have eczema it helps, its amazing honestly. Just use like it says.","It works wonders for me. Sometimes, but really honestly only because everything else in my routine is on point finally, I only need to use this before I go to bed, in the morning before moisturizer, and about twice a week I cut a cotton round in half get it soaked in the stuff, and use it for dark circle help. It helps a ton. I dont think you can go wrong with this, i have eczema and it helps that too when it acts up.",haley,Reviewed in the United States on 21 March 2020,True,
R2UGJCGK7E4TLT,five_star,5.0,Effective Hydrating Ceramide Toner,"I really like this hydrating toner. It works just as well as the Kikumasamune and without the abusive horse placenta (see my review there for how it's impossible for it not to be abusive). I am absolutely relieved I was able to find a large and cost-effective ceramide toner like this. My skin feels fantastic, and is not missing the ferments at all, so I'm happy.

Looking forward to a long relationship with Tony Moly!",Tulipsaki,Reviewed in the United States on 16 February 2020,True,
R2TZ5OUUG1EYHP,five_star,5.0,Big Bottle,Was skeptical at first I have sensitive skin my skin loves this toner you get so much bang for your buck I've only used 3/4 of this toner it's been a month I use it day and night my skin is so soft so bouncy it works well with other serums I will repurchase again,Latonya,Reviewed in the United States on 19 January 2023,True,
R29TP1BD7NOBKS,five_star,5.0,Holy Grail!,"I have been using this everyday and I have noticed a difference in my skin. It is moisturized, plump and my skin looks amazing. The scent is sweet and doesn’t sting the skin at all. I have very sensitive skin, rosacea and dermatitis when i spend too much time outside! I would highly recommend this to anyone looking to add a step to their routine to clean the skin before moisturizing.",Danielle Deep,Reviewed in the United States on 17 December 2022,True,
R2LI6XLLCAUPHV,five_star,5.0,Amazing for sensitive skin,"I use this as my everyday toner and for people with sensitive skin, this is the best! 100% recommend. It protects the skin barrier and your skin looks soo healthy.",Afrida Nawar Jaman,Reviewed in the United States on 5 July 2022,True,
R4WJGDSAXAPKZ,five_star,5.0,Do yourself a favor and order this today!,"Got a sample of this and was so impressed I had to get a full size bottle! Smells amazing, makes my skin super smooth and soft and glowing. I’m in my late 40‘s and my skin looks radiant and feels so clean. Absolutely recommend this!",coesiearl75,Reviewed in the United States on 14 September 2024,True,
R3C58L2AVOAK48,five_star,5.0,The most fabulous and soothing skin toner,"I absolutely adore this toner. I'm middle-age and I have suffered with rosacea my entire life. I use this toner twice a day, once in the morning under my makeup and once in the evening before my retinol treatments. Recently I put it into a roller ball bottle for quick and easy application and I absolutely adore it. It is so soothing and my skin has never looked better.",Red Herring,Reviewed in the United States on 3 August 2024,True,
RL1XW2FTWQCWO,five_star,5.0,Best toner on the market!,"Not only does this smell amazing, but it’ll make your skin FEEL amazing. I’m on my second bottle and it’s become my holy grail. Skin feels moisturized and glows after incorporating this into my routine.",Love Emz,Reviewed in the United States on 13 January 2024,True,
R3HAI36MMB7444,five_star,5.0,Love this toner!,I’ve been using this for a year now. Feels nice on the skin and very moisturizing. Scent is different than my last bottle; not bad just different. I preferred the original scent. Large bottle lasts a long time. Will repurchase!,littlepaws,Reviewed in the United States on 27 March 2023,True,
R2CFPZ2FX17FUL,five_star,5.0,Very Moisturizing,First TonyMoly toner... it's a amazing! My skin loves it and drinks it right up. No scent. Huge bottle.,SweetOne2015,Reviewed in the United States on 4 January 2021,True,
R1PSJZCBHMMF7Y,five_star,5.0,Become an Owner of this Toner,"My skin has improved since using this toner. I never used Toners before and glad I tried this one. I use it after cleansing, tone, than use my loreal serum followed by eye cream ending with a face cream. People have commented on how they barely see wrinkles on my face. I am over 60.",E.T. in the crest,Reviewed in the United States on 22 January 2026,True,
R2M9904IJ5L728,five_star,5.0,10/10,This helped be with my acne so much. My face flattened with in a week and a half.,Tea,Reviewed in the United States on 16 May 2023,True,
R3LAVTT0J1G5VS,five_star,5.0,Love it,"I use it on my face, under my arms and sprayed over my whole body. No complaints. It’s cooling, moisturising, firming, and inhibits sweat. Will definitely buy again.",Asa,Reviewed in the United States on 18 March 2023,True,
R3AXBT275UXC0N,five_star,5.0,My holy grail,"I've been struggling with acne for YEARS I started using this about 3 months ago and my acne,acne scars,dark marks and redness has been going away and it makes my face feel moisturized and has a nice scent and it's light weight this is the best toner in the world!!!",Breezy,Reviewed in the United States on 10 September 2022,True,
R15CGUWWHRQS4T,five_star,5.0,Required step two in skin care routine,I learned from my Asian beauty research to not just use Actives without moisturizing skin after cleansing and again after serums and actives. This extremely lightweight watery moisture miracle perfectly preps my skin after cleansing to continue with my more powerful products. All my actives are performing one hundred times better since making changes to my routine including using this incredible essence/toner on my face and neck as step two. Game changer.,Anne,Reviewed in the United States on 11 August 2022,True,
R1UA7MJVIIQDNC,five_star,5.0,Works wonders!,I started using this product about a month ago and it has transformed my skin. It added so much moisture back into my face. My only regret is I wish I would have started using it years ago.,LT Holmes,Reviewed in the United States on 9 May 2022,True,
R2TB9E2IMRL1J,five_star,5.0,Love this product,"Non scented, moisturizing… feels nice layering it on your face after a hot shower.",Cheen Mo,Reviewed in the United States on 30 June 2021,True,
R300ODGLKHTJ0H,five_star,5.0,The one thing I’d bring with me on a desert island,"This is the most milky, soft, smooth and satisfying toner EVER. If I was on a desert island and I could only bring two things, this toner would be one of them.

I have combination skin and get acne mostly on my chin. No breakout issues or anything while using this product. This toner is so freaking hydrating & yummy on my face. Aghhh I love it!!",isabella,Reviewed in the United States on 16 April 2021,True,
R23S7GASHLSTE3,five_star,5.0,Love this toner!,"I ran out of this toner and couldn't visit a physical store to purchase so I opted for Amazon. I was struggling with mean, painful maskne from the lack of moisture and irritation the maks were causing me and this toner help a lot! I applied 2-3 layers of toner on clean skin in the morning and night. Also after work, when I got home I would grab a cotton round soaked in the toner and wipe my face with it to get the day's grime off. Within a few days, maskne was no longer painful and blistering. A month later and all the maskne and irritation are gone.

TIP for maskne! --> Maskne can be caused by the stripping of moisture from the face due to the material in the mask, so amp up the moisture level by double or triple than normal and you will see a difference. :)",RedPanda.KG,Reviewed in the United States on 23 December 2020,True,
R1VXHHRDS2QX7A,five_star,5.0,Very nice worth of money product,Very nice product keep on repurchasing,Not so good waste of money.... according to the price it is too less quality.,Reviewed in the United Kingdom on 20 July 2025,True,
R7LOZZDQ45K05,five_star,5.0,Beautiful Toner,This toner deserves its high rating. It feels so nice on the skin and has made my skin so soft with regular use. I combine this with a fermented toner and my skin is looking amaznig. I also appreciate how much product you get and for under $20 when it's on sale. 11/10,Morgan F.,Reviewed in the United States on 28 March 2025,True,
R64A87M4EB9JN,five_star,5.0,Creamy Toner - Super Nice,My go to toner/essence. Leaves me glowing. I use this everyday with my serums.,Laura,Reviewed in the United States on 24 January 2025,True,
R2HMWP48NLT4SF,five_star,5.0,Big container,"You get a lot of bang for your buck with this huge container. There is a slight scent but just smells clean, not perfumey. It nicely absorbs into skin.",Happy Customer,Reviewed in the United States on 27 September 2022,True,
R10KPSKM2S75HT,five_star,5.0,Love it!,Nice addition to my skincare routine!,H.T.,Reviewed in the United States on 2 September 2021,True,
R1DWEFG5974B4B,five_star,5.0,Nice,It's really nice so far. It makes my skin look so smooth and nice after I use it. Head up though I didn't really how big this thing was! It's literally a half liter!,Linda Z.,Reviewed in the United States on 20 July 2020,True,
R3JOOCICJCC7CL,five_star,5.0,Softer and cleaner skin!,I have had the toughest time finding a quality toner and this finally met my standards. Applying it feels so refreshing and leaves your skin feeling clean. My skin has noticeably gotten less textured and I’m excited to keep using it,Kendall Moore,Reviewed in the United States on 10 May 2024,True,
R3VT8KFRK7GWKQ,five_star,5.0,100000% YES,"I usually use a ceramide cream but they are so heavy. This restores my skin with a light finish. Apply directly with your hands 🙌🏼 Also, mixes well with my ceramide cream so it applies better. My skin feels incredible",Courtney Wroubel,Reviewed in the United States on 8 April 2023,True,
R22N02HXRVKAAQ,five_star,5.0,Whoa! Amazing!,Mochi is a very fitting description for the way this makes your skin feel! It's so hydrating and makes my skin feel luscious and soft! It has no scent and has a bit of viscosity to it. A hack I learned is to do 3 layers of toner and it has really helped keep my skin hydrated.,queen phee,Reviewed in the United States on 14 March 2023,True,
R36YLHIM4E2VJ9,five_star,5.0,Holy Grail!,I can't believe I haven't tried this before! I could feel the effects after 1 use. In just 1 week my skin feels so much smoother hydrated.,Rochelle Harrington,Reviewed in the United States on 1 February 2023,True,
R1PC9U5UY8HH57,five_star,5.0,Favorite Toner,I absolutely love this toner! It absolutely moisturizes your skin. It feels lovely and makes your skin glow.,Kimmy Van Atten,Reviewed in the United States on 31 July 2021,True,
R1NCN126PIB264,five_star,5.0,Best Ever,Beautiful and giving me the youthful glow,franknelly Durosaro,Reviewed in the United Kingdom on 5 November 2025,True,One person found this helpful
RXLO51CB6YI14,five_star,5.0,Einer der Besten,"Spendet unheimlich viel Feuchtigkeit, riecht leicht zitrisch, klebt nicht und macht die Haut geschmeidig. Für den Preis bekommt man sehr viel Produkt, dass man auch locker für DIY-Tuch-Masken verwenden kann.",ivonne leube,Reviewed in Germany on 31 August 2025,True,
R1J2ODZETSNUYU,five_star,5.0,The best toner,This is the best toner for every skin type. I have used this since 2024 and I cannot use any other brand's.,Sun,Reviewed in the United States on 22 March 2025,True,
R1O9XA1O4W4DLU,five_star,5.0,One of the best!,Works!,dell,Reviewed in the United States on 15 January 2025,True,
R1UA2RMQZ7E6FP,five_star,5.0,Best product to achieve glass skin,"Lightweight and non-sticky, they absorb quickly, leaving the skin balanced and prepped for the next skincare step. Ideal for daily use, they’re effective yet gentle, making them a staple for K-beauty fans.",Monika,Reviewed in the United States on 23 December 2024,True,
R27A7FC76N2PTO,five_star,5.0,Best toner ever! 😍,Just buy it! It's even safe during pregnancy!,tracy,Reviewed in the United States on 8 May 2024,True,
R1TSAG90PAS4IE,five_star,5.0,one of the best skincare products i have ever used,Headline says it all. this is just the best in every way,enthusiastic,Reviewed in the United States on 25 June 2023,True,
R2A27UZAA9BS8J,five_star,5.0,Best toner I’ve ever purchased.,Love this stuff! Makes my skin soft and glowing.,Chee Love,Reviewed in the United States on 14 September 2020,True,
R15N2Y6XLSFPP5,five_star,5.0,Repairs skin,Amazing toner,Gaurav,Reviewed in Germany on 21 January 2026,True,
R2X2UB7SXL0LNL,five_star,5.0,Toner,Just amazing,Greeshma Johnson,Reviewed in Germany on 27 November 2025,True,
